time,xArm,yArm,zArm,xtraj,ytraj,ztraj,xGoal,yGoal,zGoal,xPArm,yPArm,zPArm
11.934,0.00596626,0.328513,0.268333,0.470644,0.287466,0.15,-0.913285,-0.730036,0.337066,0.641833,0.35063,0.18524
11.952,0.00599647,0.328969,0.268533,0.47044,0.287613,0.15,-0.913285,-0.730036,0.337066,0.642191,0.35115,0.185459
11.97,0.00646301,0.329445,0.268688,0.470237,0.287759,0.15,-0.913285,-0.730036,0.337066,0.642643,0.351695,0.185633
11.988,0.00600023,0.329929,0.268792,0.470035,0.287904,0.15,-0.913285,-0.730036,0.337066,0.643161,0.352248,0.185754
12.006,0.00714327,0.330403,0.268872,0.469833,0.288048,0.15,-0.913285,-0.730036,0.337066,0.643727,0.352786,0.185848
12.024,0.00628435,0.331045,0.268485,0.469632,0.288191,0.15,-0.913285,-0.730036,0.337066,0.643951,0.353589,0.185529
12.042,0.00627939,0.331652,0.267631,0.469431,0.288334,0.15,-0.913285,-0.730036,0.337066,0.64343,0.35435,0.184675
12.06,0.00652095,0.331785,0.267455,0.469232,0.288475,0.15,-0.913285,-0.730036,0.337066,0.642755,0.354479,0.184479
12.078,0.00597597,0.33178,0.26789,0.469033,0.288616,0.15,-0.913285,-0.730036,0.337066,0.642365,0.35446,0.184923
12.096,0.00596303,0.331903,0.268488,0.468835,0.288756,0.15,-0.913285,-0.730036,0.337066,0.642349,0.354647,0.185555
12.114,0.00593411,0.332151,0.269051,0.468637,0.288895,0.15,-0.913285,-0.730036,0.337066,0.642318,0.354989,0.186147
12.132,0.0059952,0.332456,0.269587,0.468441,0.289033,0.15,-0.913285,-0.730036,0.337066,0.642108,0.355383,0.186705
12.15,0.00600892,0.332784,0.270086,0.468245,0.28917,0.15,-0.913285,-0.730036,0.337066,0.641818,0.355789,0.187226
12.168,0.00611585,0.333126,0.270527,0.468049,0.289306,0.15,-0.913285,-0.730036,0.337066,0.641495,0.356202,0.187686
12.186,0.00598249,0.33348,0.270914,0.467855,0.289442,0.15,-0.913285,-0.730036,0.337066,0.641137,0.356622,0.18809
12.204,0.00611422,0.333837,0.271263,0.467661,0.289577,0.15,-0.913285,-0.730036,0.337066,0.640742,0.357037,0.188454
12.222,0.00722867,0.334333,0.270914,0.467468,0.28971,0.15,-0.913285,-0.730036,0.337066,0.640412,0.357715,0.188196
12.24,0.00657517,0.334874,0.269491,0.467276,0.289843,0.15,-0.913285,-0.730036,0.337066,0.640103,0.358457,0.186792
12.258,0.0123065,0.335134,0.268451,0.467084,0.289975,0.15,-0.913285,-0.730036,0.337066,0.639048,0.358712,0.185715
12.276,0.02122,0.335265,0.268138,0.466894,0.290106,0.15,-0.913285,-0.730036,0.337066,0.638377,0.358728,0.185377
12.294,0.019053,0.335491,0.268147,0.466704,0.290237,0.15,-0.913285,-0.730036,0.337066,0.638611,0.358916,0.185395
12.312,0.0199967,0.335822,0.268258,0.466515,0.290366,0.15,-0.913285,-0.730036,0.337066,0.639091,0.35927,0.185517
12.33,0.0189651,0.336193,0.268471,0.466327,0.290495,0.15,-0.913285,-0.730036,0.337066,0.639517,0.359691,0.185746
12.348,0.0194395,0.33659,0.268718,0.466139,0.290623,0.15,-0.913285,-0.730036,0.337066,0.639978,0.360148,0.186012
12.366,0.0194273,0.337011,0.268925,0.465952,0.290749,0.15,-0.913285,-0.730036,0.337066,0.640535,0.360633,0.186238
12.384,0.0180364,0.337444,0.269082,0.465767,0.290875,0.15,-0.913285,-0.730036,0.337066,0.641157,0.361131,0.186412
12.402,0.014709,0.337872,0.269208,0.465582,0.291001,0.15,-0.913285,-0.730036,0.337066,0.64182,0.361621,0.186554
12.42,0.0111561,0.338479,0.268805,0.465397,0.291125,0.15,-0.913285,-0.730036,0.337066,0.642058,0.362391,0.186224
12.438,0.00841235,0.339067,0.267847,0.465214,0.291248,0.15,-0.913285,-0.730036,0.337066,0.641523,0.363146,0.185272
12.456,0.0150797,0.339146,0.267563,0.465031,0.291371,0.15,-0.913285,-0.730036,0.337066,0.64087,0.363221,0.184966
12.474,0.0166492,0.339069,0.267928,0.46485,0.291492,0.15,-0.913285,-0.730036,0.337066,0.640514,0.363114,0.185338
12.492,0.0167384,0.339121,0.268488,0.464669,0.291613,0.15,-0.913285,-0.730036,0.337066,0.640556,0.363221,0.185931
12.51,0.0166978,0.339288,0.269038,0.464489,0.291733,0.15,-0.913285,-0.730036,0.337066,0.640609,0.36348,0.18651
12.528,0.0165828,0.339513,0.269581,0.46431,0.291852,0.15,-0.913285,-0.730036,0.337066,0.640498,0.363793,0.187077
12.546,0.0180749,0.339772,0.270091,0.464132,0.291971,0.15,-0.913285,-0.730036,0.337066,0.640298,0.36413,0.187609
12.564,0.0179553,0.340054,0.270536,0.463954,0.292088,0.15,-0.913285,-0.730036,0.337066,0.640071,0.364484,0.188074
12.582,0.0170175,0.34035,0.270914,0.463778,0.292204,0.15,-0.913285,-0.730036,0.337066,0.63982,0.364846,0.188471
12.6,0.0180254,0.340651,0.271242,0.463602,0.29232,0.15,-0.913285,-0.730036,0.337066,0.639543,0.365206,0.188814
12.618,0.0168703,0.341105,0.270861,0.463428,0.292435,0.15,-0.913285,-0.730036,0.337066,0.639309,0.365839,0.188529
12.636,0.0176815,0.341627,0.269364,0.463254,0.292549,0.15,-0.913285,-0.730036,0.337066,0.639093,0.366574,0.187058
12.654,0.0180634,0.341832,0.268242,0.463081,0.292662,0.15,-0.913285,-0.730036,0.337066,0.63815,0.366779,0.185901
12.672,0.0179375,0.341895,0.267892,0.462909,0.292774,0.15,-0.913285,-0.730036,0.337066,0.637562,0.366717,0.185523
12.69,0.0167797,0.342076,0.267882,0.462738,0.292885,0.15,-0.913285,-0.730036,0.337066,0.637921,0.366852,0.185521
12.708,0.0174646,0.342376,0.267981,0.462568,0.292996,0.15,-0.913285,-0.730036,0.337066,0.638552,0.367165,0.185628
12.726,0.0167268,0.342714,0.268209,0.462399,0.293105,0.15,-0.913285,-0.730036,0.337066,0.63912,0.367543,0.185868
12.744,0.0173822,0.343076,0.268496,0.462231,0.293214,0.15,-0.913285,-0.730036,0.337066,0.639721,0.367959,0.186174
12.762,0.013998,0.343472,0.268745,0.462064,0.293322,0.15,-0.913285,-0.730036,0.337066,0.640421,0.368412,0.186441
12.78,0.0108618,0.343888,0.268935,0.461897,0.293429,0.15,-0.913285,-0.730036,0.337066,0.641198,0.368888,0.186648
12.798,0.00879954,0.344309,0.269082,0.461732,0.293535,0.15,-0.913285,-0.730036,0.337066,0.642013,0.369365,0.18681
12.816,0.00662003,0.344723,0.269216,0.461568,0.29364,0.15,-0.913285,-0.730036,0.337066,0.642896,0.369826,0.186955
12.834,0.00661222,0.345301,0.268865,0.461404,0.293745,0.15,-0.913285,-0.730036,0.337066,0.643304,0.370546,0.186674
12.852,0.00619135,0.345833,0.268032,0.461242,0.293848,0.15,-0.913285,-0.730036,0.337066,0.642846,0.37122,0.185844
12.87,0.00629593,0.34588,0.26786,0.46108,0.293951,0.15,-0.913285,-0.730036,0.337066,0.642356,0.371259,0.185654
12.888,0.00652073,0.345805,0.26826,0.46092,0.294053,0.15,-0.913285,-0.730036,0.337066,0.642183,0.371159,0.186065
12.906,0.00595589,0.345863,0.268785,0.460761,0.294154,0.15,-0.913285,-0.730036,0.337066,0.64236,0.371269,0.18662
12.924,0.00600909,0.34602,0.269303,0.460602,0.294254,0.15,-0.913285,-0.730036,0.337066,0.642534,0.371511,0.187163
12.942,0.00635302,0.346225,0.269796,0.460445,0.294353,0.15,-0.913285,-0.730036,0.337066,0.642579,0.371802,0.187681
12.96,0.00634118,0.346463,0.270221,0.460288,0.294451,0.15,-0.913285,-0.730036,0.337066,0.642523,0.37211,0.188128
12.978,0.00604445,0.346722,0.270566,0.460133,0.294549,0.15,-0.913285,-0.730036,0.337066,0.64242,0.372434,0.188491
12.996,0.0069734,0.346991,0.27084,0.459979,0.294645,0.15,-0.913285,-0.730036,0.337066,0.642291,0.372762,0.188781
13.014,0.00621237,0.347257,0.271081,0.459825,0.294741,0.15,-0.913285,-0.730036,0.337066,0.642131,0.37308,0.189035
13.032,0.00621705,0.34767,0.270671,0.459673,0.294836,0.15,-0.913285,-0.730036,0.337066,0.642,0.373656,0.188716
13.05,0.00635582,0.348136,0.269302,0.459522,0.29493,0.15,-0.913285,-0.730036,0.337066,0.641918,0.374267,0.187356
13.068,0.00657863,0.348321,0.268372,0.459372,0.295023,0.15,-0.913285,-0.730036,0.337066,0.641099,0.374394,0.186384
13.086,0.0066057,0.348436,0.2681,0.459223,0.295115,0.15,-0.913285,-0.730036,0.337066,0.640673,0.374387,0.186089
13.104,0.00631938,0.348695,0.268074,0.459074,0.295207,0.15,-0.913285,-0.730036,0.337066,0.6411,0.374608,0.186067
13.122,0.00628426,0.349052,0.268136,0.458928,0.295297,0.15,-0.913285,-0.730036,0.337066,0.641772,0.374976,0.186134
13.14,0.00591339,0.349429,0.268302,0.458782,0.295387,0.15,-0.913285,-0.730036,0.337066,0.642415,0.375387,0.186311
13.158,0.00603935,0.349826,0.268495,0.458637,0.295476,0.15,-0.913285,-0.730036,0.337066,0.643105,0.375832,0.186523
13.176,0.00637073,0.350255,0.268627,0.458493,0.295564,0.15,-0.913285,-0.730036,0.337066,0.643884,0.376314,0.186673
13.194,0.00636643,0.350697,0.268697,0.45835,0.295651,0.15,-0.913285,-0.730036,0.337066,0.644759,0.376807,0.186756
13.212,0.00631589,0.351124,0.268758,0.458209,0.295737,0.15,-0.913285,-0.730036,0.337066,0.645721,0.377278,0.186827
13.23,0.00624633,0.351681,0.26839,0.458069,0.295823,0.15,-0.913285,-0.730036,0.337066,0.646291,0.377967,0.186528
13.248,0.00619696,0.35215,0.267595,0.457929,0.295907,0.15,-0.913285,-0.730036,0.337066,0.646037,0.378538,0.185727
13.266,0.00629509,0.352167,0.267464,0.457791,0.295991,0.15,-0.913285,-0.730036,0.337066,0.645685,0.378519,0.185573
13.284,0.00592201,0.352094,0.267899,0.457654,0.296074,0.15,-0.913285,-0.730036,0.337066,0.645597,0.378418,0.186019
13.302,0.00598533,0.352169,0.268456,0.457518,0.296156,0.15,-0.913285,-0.730036,0.337066,0.64581,0.378548,0.186607
13.32,0.00587328,0.352356,0.268965,0.457383,0.296237,0.15,-0.913285,-0.730036,0.337066,0.645973,0.378821,0.187144
13.338,0.00611121,0.352583,0.269426,0.45725,0.296317,0.15,-0.913285,-0.730036,0.337066,0.645943,0.37913,0.187627
13.356,0.00607321,0.35283,0.269824,0.457117,0.296396,0.15,-0.913285,-0.730036,0.337066,0.645816,0.379449,0.188047
13.374,0.00609526,0.353088,0.270145,0.456986,0.296475,0.15,-0.913285,-0.730036,0.337066,0.645639,0.379772,0.188387
13.392,0.00610006,0.353355,0.270403,0.456856,0.296552,0.15,-0.913285,-0.730036,0.337066,0.645413,0.380099,0.188663
13.41,0.00645111,0.353623,0.270617,0.456727,0.296629,0.15,-0.913285,-0.730036,0.337066,0.645139,0.380417,0.18889
13.428,0.00662476,0.354048,0.27019,0.456599,0.296705,0.15,-0.913285,-0.730036,0.337066,0.6449,0.381006,0.188557
13.446,0.00625424,0.354517,0.268841,0.456473,0.29678,0.15,-0.913285,-0.730036,0.337066,0.644703,0.381632,0.187222
13.464,0.00663594,0.354657,0.267951,0.456347,0.296854,0.15,-0.913285,-0.730036,0.337066,0.643796,0.38173,0.186299
13.482,0.00626119,0.354722,0.267698,0.456223,0.296928,0.15,-0.913285,-0.730036,0.337066,0.643308,0.381681,0.186027
13.5,0.0063738,0.354943,0.267685,0.4561,0.297,0.15,-0.913285,-0.730036,0.337066,0.643653,0.381872,0.186022
13.518,0.00637071,0.355263,0.267752,0.455978,0.297072,0.15,-0.913285,-0.730036,0.337066,0.644214,0.382211,0.186095
13.536,0.0059821,0.355591,0.267935,0.455858,0.297142,0.15,-0.913285,-0.730036,0.337066,0.644744,0.382579,0.18629
13.554,0.00594554,0.355929,0.268169,0.455738,0.297212,0.15,-0.913285,-0.730036,0.337066,0.645314,0.382973,0.186546
13.572,0.00638634,0.356295,0.268363,0.45562,0.297281,0.15,-0.913285,-0.730036,0.337066,0.645969,0.383402,0.186761
13.59,0.00628924,0.356673,0.2685,0.455503,0.297349,0.15,-0.913285,-0.730036,0.337066,0.64671,0.383844,0.186918
13.608,0.00607973,0.357032,0.268618,0.455388,0.297416,0.15,-0.913285,-0.730036,0.337066,0.647514,0.384265,0.187052
13.626,0.00624058,0.357516,0.268296,0.455273,0.297483,0.15,-0.913285,-0.730036,0.337066,0.647937,0.384903,0.18681
13.644,0.00626254,0.357942,0.267481,0.45516,0.297548,0.15,-0.913285,-0.730036,0.337066,0.647518,0.385446,0.185998
13.662,0.00627011,0.357919,0.267309,0.455048,0.297613,0.15,-0.913285,-0.730036,0.337066,0.647007,0.385382,0.185799
13.68,0.00591478,0.357803,0.267738,0.454938,0.297677,0.15,-0.913285,-0.730036,0.337066,0.646868,0.385242,0.186243
13.698,0.00594556,0.35785,0.268279,0.454828,0.29774,0.15,-0.913285,-0.730036,0.337066,0.64707,0.385351,0.18682
13.716,0.00596316,0.358015,0.268755,0.45472,0.297802,0.15,-0.913285,-0.730036,0.337066,0.647209,0.385604,0.187324
13.734,0.00612541,0.358216,0.269182,0.454613,0.297863,0.15,-0.913285,-0.730036,0.337066,0.647153,0.385882,0.187773
13.752,0.00602528,0.358436,0.269555,0.454508,0.297923,0.15,-0.913285,-0.730036,0.337066,0.647015,0.386171,0.188168
13.77,0.00593773,0.358672,0.269857,0.454404,0.297983,0.15,-0.913285,-0.730036,0.337066,0.64684,0.386469,0.188488
13.788,0.0061217,0.358921,0.270094,0.454301,0.298041,0.15,-0.913285,-0.730036,0.337066,0.646625,0.386777,0.188744
13.806,0.0066166,0.359176,0.270283,0.454199,0.298099,0.15,-0.913285,-0.730036,0.337066,0.646365,0.387081,0.188947
13.824,0.00638633,0.359599,0.269823,0.454099,0.298156,0.15,-0.913285,-0.730036,0.337066,0.646124,0.387664,0.188582
13.842,0.00629929,0.360073,0.268442,0.454,0.298212,0.15,-0.913285,-0.730036,0.337066,0.645911,0.388308,0.187226
13.86,0.00661855,0.360179,0.267498,0.453902,0.298267,0.15,-0.913285,-0.730036,0.337066,0.645006,0.388382,0.186255
13.878,0.00627599,0.3602,0.267187,0.453806,0.298321,0.15,-0.913285,-0.730036,0.337066,0.644529,0.388283,0.185922
13.896,0.00626219,0.360388,0.267136,0.453711,0.298375,0.15,-0.913285,-0.730036,0.337066,0.644907,0.388437,0.185876
13.914,0.00625005,0.360677,0.267185,0.453617,0.298427,0.15,-0.913285,-0.730036,0.337066,0.645504,0.388742,0.18593
13.932,0.00596856,0.360973,0.267369,0.453525,0.298479,0.15,-0.913285,-0.730036,0.337066,0.646067,0.38908,0.186128
13.95,0.00605705,0.361283,0.267617,0.453434,0.29853,0.15,-0.913285,-0.730036,0.337066,0.64667,0.389447,0.186399
13.968,0.00636408,0.361623,0.26783,0.453345,0.29858,0.15,-0.913285,-0.730036,0.337066,0.647356,0.389852,0.186636
13.986,0.00669684,0.361977,0.267987,0.453257,0.298629,0.15,-0.913285,-0.730036,0.337066,0.648122,0.390275,0.186814
14.004,0.00594048,0.362314,0.268117,0.45317,0.298677,0.15,-0.913285,-0.730036,0.337066,0.648944,0.390678,0.186964
14.022,0.00627571,0.362776,0.26777,0.453084,0.298725,0.15,-0.913285,-0.730036,0.337066,0.649329,0.3913,0.186703
14.04,0.00635944,0.363182,0.266871,0.453,0.298771,0.15,-0.913285,-0.730036,0.337066,0.648857,0.391839,0.185816
14.058,0.00620133,0.363112,0.26662,0.452918,0.298817,0.15,-0.913285,-0.730036,0.337066,0.648324,0.391731,0.185539
14.076,0.00592366,0.362943,0.267004,0.452836,0.298862,0.15,-0.913285,-0.730036,0.337066,0.648187,0.391532,0.185938
14.094,0.00610502,0.362957,0.267504,0.452757,0.298906,0.15,-0.913285,-0.730036,0.337066,0.64843,0.391608,0.186476
14.112,0.00609505,0.363091,0.267933,0.452678,0.298949,0.15,-0.913285,-0.730036,0.337066,0.648632,0.391828,0.186933
14.13,0.00608603,0.363257,0.268334,0.452601,0.298991,0.15,-0.913285,-0.730036,0.337066,0.64865,0.392069,0.187355
14.148,0.00592251,0.36344,0.268704,0.452526,0.299032,0.15,-0.913285,-0.730036,0.337066,0.648594,0.392319,0.187748
14.166,0.00573663,0.363645,0.269017,0.452452,0.299073,0.15,-0.913285,-0.730036,0.337066,0.648511,0.392587,0.188081
14.184,0.00571655,0.363889,0.269207,0.452379,0.299112,0.15,-0.913285,-0.730036,0.337066,0.648384,0.392899,0.188298
14.202,0.00635769,0.36418,0.269194,0.452308,0.299151,0.15,-0.913285,-0.730036,0.337066,0.648202,0.393251,0.188307
14.22,0.00632342,0.364643,0.268441,0.452238,0.299189,0.15,-0.913285,-0.730036,0.337066,0.648027,0.393871,0.18765
14.238,0.00621822,0.365142,0.266777,0.45217,0.299226,0.15,-0.913285,-0.730036,0.337066,0.647895,0.394533,0.18601
14.256,0.00666945,0.365235,0.265615,0.452103,0.299262,0.15,-0.913285,-0.730036,0.337066,0.647057,0.394569,0.184816
14.274,0.00663243,0.365245,0.265158,0.452038,0.299297,0.15,-0.913285,-0.730036,0.337066,0.646664,0.394437,0.184334
14.292,0.00630557,0.365451,0.264994,0.451974,0.299332,0.15,-0.913285,-0.730036,0.337066,0.647179,0.394595,0.184171
14.31,0.0062759,0.365761,0.264976,0.451911,0.299365,0.15,-0.913285,-0.730036,0.337066,0.64793,0.394909,0.184153
14.328,0.00648073,0.366082,0.265143,0.45185,0.299398,0.15,-0.913285,-0.730036,0.337066,0.64864,0.395259,0.184331
14.346,0.00642056,0.366424,0.265402,0.451791,0.29943,0.15,-0.913285,-0.730036,0.337066,0.649417,0.395649,0.184611
14.364,0.00633422,0.366798,0.265656,0.451733,0.299461,0.15,-0.913285,-0.730036,0.337066,0.650311,0.396078,0.184884
14.382,0.00637934,0.367187,0.265876,0.451677,0.299491,0.15,-0.913285,-0.730036,0.337066,0.651285,0.39653,0.185125
14.4,0.0059476,0.367574,0.266062,0.451622,0.29952,0.15,-0.913285,-0.730036,0.337066,0.65231,0.396981,0.185331
14.418,0.00631859,0.368096,0.265705,0.451568,0.299548,0.15,-0.913285,-0.730036,0.337066,0.652831,0.397657,0.185064
14.436,0.00628733,0.368564,0.264724,0.451516,0.299576,0.15,-0.913285,-0.730036,0.337066,0.652453,0.398267,0.184103
14.454,0.00619803,0.368508,0.264392,0.451466,0.299603,0.15,-0.913285,-0.730036,0.337066,0.652026,0.398174,0.183743
14.472,0.00633027,0.368328,0.264732,0.451417,0.299628,0.15,-0.913285,-0.730036,0.337066,0.651971,0.397949,0.184096
14.49,0.00595066,0.368326,0.265227,0.45137,0.299653,0.15,-0.913285,-0.730036,0.337066,0.652313,0.398001,0.184627
14.508,0.00592849,0.368428,0.265705,0.451324,0.299677,0.15,-0.913285,-0.730036,0.337066,0.652645,0.398192,0.185134
14.526,0.00602373,0.368558,0.266192,0.45128,0.2997,0.15,-0.913285,-0.730036,0.337066,0.652803,0.398406,0.185645
14.544,0.00593795,0.368711,0.266654,0.451238,0.299723,0.15,-0.913285,-0.730036,0.337066,0.652863,0.398638,0.186135
14.562,0.00602224,0.368887,0.267055,0.451197,0.299744,0.15,-0.913285,-0.730036,0.337066,0.652884,0.398888,0.18656
14.58,0.00599372,0.369078,0.267397,0.451157,0.299765,0.15,-0.913285,-0.730036,0.337066,0.652868,0.399151,0.186925
14.598,0.00600291,0.369274,0.267693,0.451119,0.299785,0.15,-0.913285,-0.730036,0.337066,0.652818,0.399413,0.187242
14.616,0.00645149,0.369465,0.267977,0.451083,0.299803,0.15,-0.913285,-0.730036,0.337066,0.652743,0.399664,0.187544
14.634,0.00641021,0.369837,0.267641,0.451048,0.299821,0.15,-0.913285,-0.730036,0.337066,0.652674,0.400201,0.187316
14.652,0.00660844,0.370308,0.266356,0.451015,0.299839,0.15,-0.913285,-0.730036,0.337066,0.652702,0.400854,0.186071
14.67,0.00661554,0.370385,0.265478,0.450984,0.299855,0.15,-0.913285,-0.730036,0.337066,0.652077,0.400902,0.185167
14.688,0.0066091,0.37038,0.265249,0.450954,0.29987,0.15,-0.913285,-0.730036,0.337066,0.651852,0.40079,0.184927
14.706,0.00636588,0.370586,0.265225,0.450926,0.299885,0.15,-0.913285,-0.730036,0.337066,0.652462,0.400969,0.18491
14.724,0.00627772,0.370899,0.265268,0.450899,0.299898,0.15,-0.913285,-0.730036,0.337066,0.653316,0.4013,0.184955
14.742,0.00631131,0.371215,0.26542,0.450874,0.299911,0.15,-0.913285,-0.730036,0.337066,0.654123,0.40165,0.185119
14.76,0.00632229,0.371545,0.265619,0.450851,0.299923,0.15,-0.913285,-0.730036,0.337066,0.654988,0.402025,0.185337
14.778,0.0062469,0.371906,0.265785,0.450829,0.299934,0.15,-0.913285,-0.730036,0.337066,0.655981,0.402441,0.185522
14.796,0.00617809,0.372281,0.265897,0.450809,0.299945,0.15,-0.913285,-0.730036,0.337066,0.657072,0.402873,0.185653
14.814,0.00621098,0.37265,0.265985,0.450791,0.299954,0.15,-0.913285,-0.730036,0.337066,0.658245,0.403291,0.185756
14.832,0.0063017,0.37312,0.265629,0.450774,0.299962,0.15,-0.913285,-0.730036,0.337066,0.658933,0.403893,0.185481
14.85,0.0062886,0.37347,0.264823,0.450759,0.29997,0.15,-0.913285,-0.730036,0.337066,0.658739,0.404332,0.184679
14.868,0.00634388,0.373364,0.264681,0.450746,0.299977,0.15,-0.913285,-0.730036,0.337066,0.658557,0.404181,0.184514
14.886,0.00590876,0.373197,0.265115,0.450734,0.299983,0.15,-0.913285,-0.730036,0.337066,0.658682,0.403984,0.184965
14.904,0.00599472,0.373211,0.265644,0.450724,0.299988,0.15,-0.913285,-0.730036,0.337066,0.659096,0.404053,0.185528
14.922,0.00597648,0.373331,0.266111,0.450716,0.299992,0.15,-0.913285,-0.730036,0.337066,0.659456,0.404259,0.186025
14.94,0.00591184,0.373476,0.266525,0.45071,0.299995,0.15,-0.913285,-0.730036,0.337066,0.659627,0.404482,0.186463
14.958,0.00575725,0.373636,0.266872,0.450705,0.299998,0.15,-0.913285,-0.730036,0.337066,0.659693,0.404712,0.186833
14.976,0.00575774,0.373843,0.26705,0.450702,0.299999,0.15,-0.913285,-0.730036,0.337066,0.65971,0.404996,0.187045
14.994,0.00568396,0.374104,0.266961,0.4507,0.3,0.15,-0.913285,-0.730036,0.337066,0.659656,0.405327,0.186981
15.012,0.0063815,0.37438,0.266647,0.4507,0.3,0.15,-0.913285,-0.730036,0.337066,0.659551,0.40566,0.186687
15.03,0.00631145,0.3748,0.265697,0.450702,0.299999,0.15,-0.913285,-0.730036,0.337066,0.6595,0.406221,0.185829
15.048,0.00630814,0.375214,0.264082,0.450706,0.299997,0.15,-0.913285,-0.730036,0.337066,0.659473,0.406729,0.184217
15.066,0.00657551,0.37524,0.26308,0.450712,0.299994,0.15,-0.913285,-0.730036,0.337066,0.658733,0.406646,0.18318
15.084,0.00663492,0.375288,0.262657,0.450719,0.299991,0.15,-0.913285,-0.730036,0.337066,0.658478,0.406565,0.182744
15.102,0.00623097,0.375561,0.262419,0.450728,0.299986,0.15,-0.913285,-0.730036,0.337066,0.659009,0.406802,0.182505
15.12,0.0063483,0.375902,0.262331,0.450739,0.299981,0.15,-0.913285,-0.730036,0.337066,0.659749,0.407146,0.182412
15.138,0.00639775,0.37623,0.26244,0.450751,0.299975,0.15,-0.913285,-0.730036,0.337066,0.660471,0.4075,0.182532
15.156,0.00628916,0.376576,0.262646,0.450766,0.299968,0.15,-0.913285,-0.730036,0.337066,0.661284,0.407892,0.182759
15.174,0.00656044,0.376953,0.26286,0.450782,0.29996,0.15,-0.913285,-0.730036,0.337066,0.662221,0.408324,0.182993
15.192,0.0063158,0.377341,0.26306,0.4508,0.299951,0.15,-0.913285,-0.730036,0.337066,0.663237,0.408774,0.183214
15.21,0.00622381,0.377719,0.263253,0.450819,0.299941,0.15,-0.913285,-0.730036,0.337066,0.664309,0.409213,0.183427
